3227,3099,128,5275,1.0,7,244.0,0.009071657007709812,60.0,8.286298650493148e-06,14808402.053019902,0.2092941603101875
3257,3129,128,5305,1.0,7,300.0,0.0057946427842743365,60.0,5.215879256866115e-06,4293850.0747102555,0.26848471966949766
3271,3141,130,5351,0.14982379509633562,8,249.0,0.0016549044700807304,60.0,5.461725075337969e-06,3594336.590535146,0.28429360796874376
3285,3147,138,5493,0.14398504801817585,9,297.0,0.0029196288840386917,60.0,5.950918538763917e-06,1285580.3055270247,0.2023651747072876
3303,3153,150,5703,0.14942551249347175,10,222.0,0.0019948101708266194,60.0,5.107572047378155e-06,10441023.873475615,0.22163307527399415
3333,3183,150,5733,1.0,10,240.0,0.005615301273187298,60.0,6.549652567423356e-06,15006146.837297298,0.27506795264634415
3363,3212,151,5779,1.0,10,234.0,0.003195567077631385,60.0,9.577679630564115e-06,7987968.518363331,0.25037156143366707
3379,3222,157,5891,0.14098490394350763,11,221.0,0.005935682320026456,60.0,2.0084902497911097e-06,19907298.763035983,0.2740726883127516
3409,3252,157,5921,1.0,11,255.0,0.005141457152714911,60.0,2.3171061719701465e-06,11199495.547421254,0.2519891617775731
3439,3282,157,5951,1.0,11,206.0,0.003711353864363707,60.0,6.6241186180695205e-06,8357666.325432364,0.2674628325472911
3449,3288,161,6025,0.2074497862414678,12,275.0,0.007341805418596703,60.0,4.221382074256758e-06,11064259.305135408,0.2690616050132428
3474,3307,167,6146,0.14831730683767708,13,300.0,0.0061599803341713865,60.0,2.0820509485640794e-06,16430090.454462614,0.2776033623407649
3504,3333,171,6240,0.13942475044778532,13,249.0,0.00734130614017845,60.0,8.092194551102821e-06,12998588.538081635,0.2008385208157657
3526,3344,182,6438,0.16842782059777184,14,287.0,0.009434743413303887,60.0,9.589161278156343e-06,14344113.99440378,0.29656239889297753
3556,3373,183,6484,1.0,14,255.0,0.0043127387399866405,60.0,9.894183803021037e-06,12391000.966446115,0.2857829755021143
3567,3380,187,6559,0.14734657117763467,15,215.0,0.0029313547970502953,60.0,3.41204705752127e-06,15974053.698835483,0.21662368886013078
3597,3409,188,6605,0.18823401916764546,15,253.0,0.0050591327118635855,60.0,7.834761861134253e-06,7594254.137029086,0.23025814077915255
3606,3416,190,6646,0.1962841356322645,16,271.0,0.009046777420798232,60.0,9.56119049276755e-06,14783390.610384269,0.28967262504944646
3636,3446,190,6676,1.0,16,235.0,0.0020643078245460135,60.0,9.856106934560272e-06,5046994.256586868,0.24987402970052686
